"Balanszijde","Instrument","Stroomtype","LooptijdOorspronkelijk","RenteVastPeriode","Periode ","waarde"
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2015-09",2.73
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2015-10",2.73
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2015-11",2.71
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2015-12",2.79
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-01",2.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-02",2.75
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-03",2.69
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-04",2.61
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-05",2.59
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-06",2.61
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-07",2.61
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-08",2.6
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-09",2.49
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-10",2.41
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-11",2.38
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2016-12",2.28
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-01",2.24
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-02",2.26
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-03",2.22
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-04",2.22
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-05",2.22
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-06",2.21
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-07",2.19
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-08",2.2
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-09",2.2
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-10",2.18
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-11",2.18
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2017-12",2.15
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-01",2.18
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-02",2.33
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-03",2.23
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-04",2.23
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-05",2.15
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-06",2.14
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-07",2.17
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-08",2.16
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-09",2.16
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-10",2.16
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-11",2.17
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2018-12",2.14
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-01",2.14
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-02",2.14
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-03",2.13
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-04",2.12
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-05",2.13
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-06",2.13
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-07",2.13
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-08",2.14
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-09",2.14
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-10",2.14
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-11",2.13
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2019-12",2.1
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-01",2.11
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-02",2.09
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-03",2.07
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-04",2.05
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-05",2.04
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-06",2.03
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-07",2.03
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-08",2.03
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-09",2.02
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-10",2.02
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-11",2.03
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2020-12",2.03
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-01",2.02
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-02",1.98
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-03",1.95
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-04",1.94
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-05",1.92
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-06",1.92
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-07",1.92
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-08",1.92
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-09",1.9
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-10",1.88
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-11",1.88
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2021-12",1.87
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2022-01",1.87
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2022-02",1.86
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2022-03",1.87
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2022-04",1.87
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2022-05",1.96
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2022-06",2.06
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2022-07",2.16
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","<= 1 jaar ","Totaal ","2022-08",2.31
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-01",5.32
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-02",5.28
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-03",5.2
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-04",5.17
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-05",5.13
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-06",5.05
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-07",5
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-08",4.96
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-09",4.91
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-10",4.87
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-11",4.85
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2003-12",4.64
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-01",4.75
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-02",4.57
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-03",4.55
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-04",4.52
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-05",4.53
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-06",4.51
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-07",4.51
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-08",4.51
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-09",4.5
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-10",4.52
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-11",4.51
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2004-12",4.57
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2005-01",4.55
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2005-02",4.53
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2005-03",4.51
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2005-04",4.48
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2005-05",4.46
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2005-06",4.42
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2005-07",4.37
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2005-08",4.31
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2005-09",4.25
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 1 jaar en <= 5 jaar ","Totaal ","2005-10",4.22
